url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category
metroeve.com,353657,353657,1.8,0.06,1.2,Shopping
pulsar.bg,353663,353663,1.2,0.13,4,Shopping
casadei.com,353673,353673,1.2,0.13,4.1,Shopping
magnet21.jp,353679,353679,1,0.08,2,Shopping
yummysofie.com,353684,353684,0.99,0.23,8.6,Shopping
dayliff.com,353691,353691,1.1,0.17,5.6,Shopping
thehappinessplanner.com,353702,353702,1.3,0.11,3.2,Shopping
dh-russia.ru,353709,353709,1.4,0.08,2.1,Shopping
xobi.com.ua,353712,353712,1.2,0.12,3.4,Shopping
morestore.com,353713,353713,1.3,0.1,2.8,Shopping
foamorder.com,353719,353719,1.3,0.11,3.2,Shopping
casareumbarato.com.br,353725,353725,1.7,0.06,1,Shopping
bestblades.ru,353736,353736,1.3,0.12,3.4,Shopping
shopping-expert.ru,353740,353740,1.8,0.06,1.1,Shopping
syncronia.com,353742,353742,1.3,0.1,2.6,Shopping
snow.cz,353750,353750,1.3,0.11,3.4,Shopping
boostboxx.com,353763,353763,1.3,0.11,3.2,Shopping
fotoema.it,353766,353766,1.3,0.1,2.8,Shopping
yadavjewelry.com,353770,353770,1.2,0.13,4.2,Shopping
ggili.com,353771,353771,1.3,0.1,3,Shopping
ootdfash.com,353790,353790,1.1,0.16,5.3,Shopping
maalfreekaa.in,353798,353798,1.5,0.07,1.8,Shopping
directdtv.com,353801,353801,1.9,0.05,1,Shopping
petsfunny.ru,353807,353807,1.3,0.1,2.6,Shopping
passionford.com,353812,353812,1.6,0.07,1.7,Shopping
dolcevita.com,353815,353815,1.3,0.11,3.1,Shopping
momswhosave.com,353820,353820,0.97,0.25,9.5,Shopping
rohm.com.cn,353821,353821,1,0.08,2,Shopping
sutherlands.com,353822,353822,1.2,0.12,3.6,Shopping
toejeksperten.dk,353830,353830,1.3,0.11,3.1,Shopping
eral.tmall.com,353835,353835,1,0.17,6,Shopping
simplythebest.net,353839,353839,1.3,0.11,3,Shopping
china-kids-expo.com,353845,353845,1.5,0.08,2,Shopping
infodoski.ru,353854,353854,1.3,0.1,2.6,Shopping
hellogreen.it,353856,353856,1.8,0.05,1.1,Shopping
cauchosya.com,353863,353863,1.2,0.12,3.6,Shopping
aboutuganda.com,353883,353883,1.8,0.06,1.2,Shopping
toolsforfreedom.com,353895,353895,1.3,0.1,2.6,Shopping
kefdirect.com,353896,353896,1.4,0.09,2.5,Shopping
trendo.bg,353912,353912,1.4,0.08,2.1,Shopping
ikrush.com,353919,353919,1.3,0.11,3.1,Shopping
motobuykers.fr,353920,353920,1.2,0.12,3.5,Shopping
yves-rocher.ro,353928,353928,0.98,0.24,8.9,Shopping
castellodiamorosa.com,353929,353929,1.5,0.08,2,Shopping
maknails.ru,353934,353934,1.4,0.09,2.4,Shopping
apshop.vn,353954,353954,1.3,0.1,2.9,Shopping
seoulreptile.co.kr,353963,353963,1,0.21,7.4,Shopping
pakzi.ir,353966,353966,0.93,0.29,11,Shopping
apio.jp,353968,353968,1,0.16,5,Shopping
ezetera.com,353974,353974,1.1,0.16,5.1,Shopping
pakdukaan.com,354000,354000,1.4,0.09,2.4,Shopping
skalidis-sport.gr,354003,354003,1.4,0.09,2.4,Shopping
joochi.ir,354015,354015,1.2,0.13,4,Shopping
thecakedecoratingcompany.co.uk,354034,354034,1.3,0.1,2.6,Shopping
phonebibi.com,354040,354040,1.6,0.07,1,Shopping
kdds.ru,354042,354042,1.3,0.11,3.1,Shopping
nwmsrocks.com,354061,354061,1.3,0.1,2.7,Shopping
grafen.co.kr,354066,354066,1.6,0.07,1.7,Shopping
rcbazaar.com,354078,354078,1.1,0.14,4.6,Shopping
der-ersatzteile-profi.de,354086,354086,1.2,0.12,3.5,Shopping
mymusicshop.pl,354104,354104,1.3,0.1,2.7,Shopping
jubusangsik.com,354106,354106,1.1,0.18,6.4,Shopping
dondisfraz.com,354108,354108,1.3,0.1,2.7,Shopping
wholesalemarketmumbai.com,354111,354111,1.2,0.12,3.6,Shopping
photolovegirl.com,354115,354115,1.7,0.06,1.2,Shopping
menfashionhub.com,354118,354118,1.9,0.05,1,Shopping
antikvaari.fi,354132,354132,1.4,0.09,2.5,Shopping
podberi-sotik.ru,354137,354137,1.4,0.09,2.4,Shopping
igraonika.com,354139,354139,1.3,0.1,2.8,Shopping
raymond-weil.com,354141,354141,1.3,0.11,3.2,Shopping
lavalleevillage.com,354158,354158,1.3,0.1,2.8,Shopping
esprit.es,354164,354164,0.91,0.31,13,Shopping
colcci.com.br,354169,354169,1,0.2,7,Shopping
faslineh.com,354187,354187,1.2,0.14,4.3,Shopping
pchome.co.th,354188,354188,1.7,0.06,1.4,Shopping
xn--80abgfbb6be5b1h.xn--p1ai,354193,354193,1,0.2,7.3,Shopping
southerncurlsandpearls.com,354196,354196,1.7,0.06,1.3,Shopping
sanggallery.com,354203,354203,0.92,0.29,12,Shopping
biokrasota.ru,354205,354205,1.8,0.06,1.2,Shopping
elec44.fr,354215,354215,1.2,0.13,3.9,Shopping
dekordia.pl,354221,354221,1.5,0.08,2,Shopping
funkmartini.gr,354237,354237,1.3,0.11,3.1,Shopping
nezarati.ir,354254,354254,1.3,0.11,3.2,Shopping
sanovita.ro,354257,354257,1.2,0.12,3.6,Shopping
paperdirect.com,354258,354258,1.6,0.07,1.6,Shopping
hartorama.gr,354261,354261,1.2,0.13,4,Shopping
myfrugalhome.com,354263,354263,1.6,0.07,1.6,Shopping
loadedboards.com,354271,354271,1.3,0.1,2.8,Shopping
freeshipcode.com,354275,354275,1.8,0.06,1.1,Shopping
pockyland.net,354280,354280,1.7,0.06,1.3,Shopping
med24.dk,354281,354281,1.4,0.09,2.5,Shopping
patches4less.com,354286,354286,1.3,0.1,2.7,Shopping
sotovikmobile.ru,354291,354291,1.4,0.09,2.5,Shopping
digizani.com,354300,354300,1.4,0.09,2.4,Shopping
shore.co.uk,354319,354319,1.4,0.1,2.6,Shopping
hearthandmade.co.uk,354326,354326,1.8,0.06,1.2,Shopping
outletexpert.sk,354329,354329,0.95,0.27,10,Shopping
peroshop.top,354331,354331,1.9,0.05,1,Shopping
chipmart.ru,354339,354339,1.5,0.07,1.8,Shopping
eyb-boats.com,354342,354342,1.3,0.11,3.3,Shopping
tantak.ir,354344,354344,1.9,0.05,1,Shopping
1100.ir,354356,354356,1.7,0.06,1.4,Shopping
ecclesiae.com.br,354361,354361,1.3,0.1,2.9,Shopping
hoogvliet.com,354369,354369,1.3,0.1,2.9,Shopping
yvesrocher.ca,354371,354371,1.1,0.14,4.6,Shopping
shirtinator.fr,354374,354374,1.3,0.1,2.7,Shopping
houndsonline.com,354385,354385,1.6,0.07,1.4,Shopping
diego-romania.ro,354395,354395,1.2,0.13,3.9,Shopping
telforceone.pl,354397,354397,1.1,0.14,4.6,Shopping
fashionablecanes.com,354413,354413,1.3,0.1,2.7,Shopping
californiabeachfeet.com,354429,354429,0.99,0.23,8.4,Shopping
spaciobiker.com,354442,354442,1.2,0.12,3.4,Shopping
afarinkala.com,354443,354443,1.1,0.18,6.1,Shopping
festoolusa.com,354446,354446,1.3,0.1,2.9,Shopping
3as-racing.com,354457,354457,1.3,0.11,3.2,Shopping
oringo.com.ua,354459,354459,0.99,0.23,8.6,Shopping
antic-shop.ro,354488,354488,0.95,0.26,10,Shopping
internetstore.ch,354494,354494,0.97,0.24,9.1,Shopping
driver61.com,354506,354506,1.5,0.08,1.9,Shopping
beadshop.com,354509,354509,1,0.2,7.2,Shopping
tuvanlamdep.com.vn,354519,354519,1.4,0.09,2.3,Shopping
rozbano.com,354541,354541,1,0.22,8,Shopping
aliextop.ru,354553,354553,1.6,0.07,1.6,Shopping
negartamin.ir,354562,354562,1.1,0.16,5.3,Shopping
prepaid-global.de,354571,354571,1.1,0.15,4.7,Shopping
secretbox.fr,354598,354598,1.4,0.09,2.3,Shopping
area-powers.jp,354609,354609,1,0.09,2,Shopping
magura.com,354620,354620,1.4,0.09,2.5,Shopping
americana.com.do,354623,354623,1.2,0.13,4,Shopping
zositech.com,354631,354631,1.3,0.11,3,Shopping
gearbax.com,354648,354648,1.6,0.07,1.4,Shopping
axis-yokohama.jp,354649,354649,0.9,0.3,10,Shopping
itcdistribuzione.it,354659,354659,1.1,0.17,5.7,Shopping
thesynergycompany.com,354661,354661,1.2,0.13,4,Shopping
giesswein.com,354662,354662,1.5,0.07,1.8,Shopping
silkes-weinkeller.de,354666,354666,1.3,0.11,3.2,Shopping
uchenik-spb.ru,354669,354669,1.1,0.18,6.4,Shopping
es-abc.jp,354671,354671,1,0.15,5,Shopping
timestore.sk,354673,354673,1.3,0.1,2.7,Shopping
lawnfawn.com,354675,354675,1,0.2,7.1,Shopping
dylanscandybar.com,354676,354676,1.3,0.11,3.1,Shopping
graduatestore.fr,354679,354679,1,0.1,3,Shopping
sandiskyb.tmall.com,354684,354684,1,0.08,2,Shopping
expansys.com.au,354693,354693,1.3,0.1,2.7,Shopping
midori-anzen.com,354701,354701,1,0.1,3,Shopping
lenatheplug.com,354717,354717,1.7,0.06,1.3,Shopping
tonya.co.jp,354721,354721,2,0.07,2,Shopping
photoservice.com,354734,354734,1.2,0.13,4.2,Shopping
4sex.cz,354737,354737,1.2,0.13,4,Shopping
trendyandrare.com,354749,354749,1,0.11,3,Shopping
shop-logistics.ru,354753,354753,1.4,0.08,2.2,Shopping
eullair.com,354782,354782,2,0.07,2,Shopping
iranpubg.com,354784,354784,1.4,0.08,2.1,Shopping
adererror.com,354791,354791,1.3,0.11,3.2,Shopping
bitcoinatmmap.com,354797,354797,1.8,0.06,1.2,Shopping
wazza.com.ua,354804,354804,1.6,0.07,1.5,Shopping
artificialtoys.in,354807,354807,1.1,0.18,6.3,Shopping
bestvalue.eu,354810,354810,1.1,0.15,5,Shopping
birthdaydirect.com,354811,354811,1.2,0.14,4.3,Shopping
auriculares-bluetooth.com,354814,354814,1.8,0.06,1.2,Shopping
vash-yurist102.ru,354815,354815,1.9,0.05,1,Shopping
chari-u.com,354824,354824,2,0.08,2,Shopping
eastysoccer.store,354827,354827,0.97,0.24,9.1,Shopping
hust.jp,354828,354828,0.9,0.31,10,Shopping
thenile.com.au,354833,354833,1.6,0.07,1.5,Shopping
happyview.fr,354847,354847,1.2,0.12,3.5,Shopping
weddingshop.com,354850,354850,1.2,0.11,3.4,Shopping
desenfunda.com,354855,354855,1.4,0.09,2.2,Shopping
perimeter.ca,354857,354857,1,0.22,8.2,Shopping
musicalnexus.net,354873,354873,0.99,0.22,8.3,Shopping
packsmegacp.com,354896,354896,1.2,0.13,4,Shopping
eurotourist.club,354901,354901,1.2,0.11,3.4,Shopping
robertscamera.com,354905,354905,1.6,0.07,1.5,Shopping
mkmbs.co.uk,354910,354910,1.3,0.11,3,Shopping
mixi-caravaning.si,354914,354914,1.1,0.18,6.3,Shopping
policelifestyle.com,354916,354916,1.3,0.1,2.8,Shopping
frasiersterling.com,354919,354919,1.1,0.15,4.9,Shopping
naklejka.ru,354924,354924,1.3,0.11,3,Shopping
colorblast.my,354934,354934,1,0.21,7.7,Shopping
brakepartsinc.com,354937,354937,1.3,0.1,2.7,Shopping
kurgo.com,354938,354938,1.4,0.09,2.3,Shopping
mirdopov.ru,354940,354940,1.4,0.09,2.5,Shopping
bestarabiya.com,354954,354954,1.9,0.05,1.1,Shopping
blueprintsprinting.com,354970,354970,1.1,0.18,6.4,Shopping
lesnereides.com,354980,354980,0.98,0.23,8.6,Shopping
wyckes.com,354985,354985,1.2,0.12,3.7,Shopping
tecnec.com,354990,354990,1.2,0.14,4.4,Shopping
techmos.ru,354997,354997,1.5,0.08,2,Shopping
web55.ru,354999,354999,1.6,0.07,1.7,Shopping
farmasi.ua,355004,355004,1,0.2,7,Shopping
rollershop.ru,355011,355011,1.3,0.1,2.8,Shopping
digipart.com,355016,355016,1.8,0.06,1.2,Shopping
whyareyouhere.jp,355033,355033,1,0.09,3,Shopping
verdadera-seduccion.com,355054,355054,1.8,0.06,1.1,Shopping
makuha.ru,355061,355061,1.4,0.09,2.3,Shopping
showana.com,355067,355067,0.92,0.29,11,Shopping
tehranafraz.com,355070,355070,0.85,0.4,17,Shopping
mygenerator.com.au,355073,355073,1.5,0.07,1.8,Shopping
datasheet.su,355079,355079,1.7,0.06,1.4,Shopping
eis-inc.com,355084,355084,1.3,0.11,3.2,Shopping
adlika.com,355102,355102,1.3,0.11,3.1,Shopping
freytagberndt.com,355104,355104,1.4,0.09,2.4,Shopping
darxton.ru,355110,355110,1.2,0.12,3.4,Shopping
topmiata.com,355112,355112,1.1,0.14,4.6,Shopping
traktorbook.com,355127,355127,1.8,0.06,1.2,Shopping
ekonomim24.ru,355137,355137,1.8,0.05,1.1,Shopping
tiles-direct.com,355143,355143,1.2,0.12,3.4,Shopping
mitula.com.pa,355144,355144,1.4,0.09,2.5,Shopping
eidai.com,355145,355145,1,0.11,3,Shopping
chudonadom.ru,355146,355146,1.8,0.05,1.1,Shopping
traghetti-ischia.info,355149,355149,1.4,0.09,2.3,Shopping
rooiboshongkong.com,355153,355153,0.9,0.29,10,Shopping
papirnictvipavlik.cz,355158,355158,1.5,0.07,1.8,Shopping
masholdings.com,355160,355160,1.3,0.11,3.1,Shopping
samanthawills.com,355168,355168,0.94,0.27,10,Shopping
kenwood.de,355178,355178,1.4,0.09,2.5,Shopping
beautybulletin.com,355193,355193,1.5,0.07,1.7,Shopping
knowfoods.com,355194,355194,1.3,0.1,2.8,Shopping
bullionstar.com,355196,355196,1.6,0.07,1.7,Shopping
showself.com,355201,355201,1,0.1,3,Shopping
eknives.ru,355206,355206,1.2,0.13,4.1,Shopping
aocsm.tmall.com,355223,355223,1,0.09,2,Shopping
best-kitchen.ru,355227,355227,1.3,0.09,2.6,Shopping
caravansplus.com.au,355228,355228,1.1,0.14,4.6,Shopping
nejbaby.cz,355233,355233,1.1,0.18,6.3,Shopping
electroventas.cl,355234,355234,1.3,0.11,3.2,Shopping
secretsof.com,355238,355238,1.2,0.14,4.3,Shopping
shiphawk.com,355241,355241,1.4,0.09,2.5,Shopping
calumetphoto.nl,355248,355248,1,0.1,3,Shopping
chinaprices.ru,355274,355274,1.8,0.05,1.1,Shopping
drez.ru,355282,355282,1.4,0.09,2.4,Shopping
altitudec.co.za,355292,355292,1,0.21,7.5,Shopping
giga-web.com,355301,355301,1,0.09,3,Shopping
karas.by,355303,355303,1.1,0.18,6.3,Shopping
imagenesparapeques.com,355307,355307,1.4,0.08,2.1,Shopping
safariltd.com,355315,355315,1.3,0.11,3.2,Shopping
roboticky-vysavac.cz,355322,355322,1.1,0.17,5.6,Shopping
kickz4u.ru,355323,355323,1.3,0.1,3,Shopping
goods365.ru,355325,355325,1.8,0.05,1.1,Shopping
reevolveclothing.com,355335,355335,1.5,0.08,2,Shopping
bananain.tmall.com,355350,355350,2,0.07,2,Shopping
roadhousecinemas.com,355356,355356,1.1,0.15,5,Shopping
googlefirst.ir,355364,355364,1.1,0.15,5,Shopping
dipolnet.com,355368,355368,1.4,0.08,2.2,Shopping
ekurilka.ua,355378,355378,1.4,0.08,2.2,Shopping
shahrebazaryabi.com,355396,355396,1,0.17,6,Shopping
shoemarker.co.kr,355402,355402,1.2,0.14,4,Shopping
penntoolco.com,355403,355403,1.5,0.08,1.9,Shopping
savageultimate.com,355407,355407,1.2,0.11,3.4,Shopping
cupio.ro,355409,355409,1.1,0.14,4.5,Shopping
sadovod.net,355416,355416,1.2,0.13,4.2,Shopping
sleepgram.com,355418,355418,1.4,0.09,2.3,Shopping
synchronyfinancial.com,355422,355422,1.6,0.06,1.4,Shopping
rapidsslonline.com,355426,355426,1.5,0.08,2,Shopping
mypet-online.ru,355431,355431,1.3,0.1,2.6,Shopping
modeltown.jp,355457,355457,1,0.13,4,Shopping
raajkart.com,355459,355459,1.4,0.08,2.2,Shopping
karajyar.ir,355472,355472,0.82,0.46,21,Shopping
estliving.com,355474,355474,1.1,0.15,5,Shopping
weddingfavorsunlimited.com,355482,355482,1.2,0.13,4,Shopping
icult.ru,355485,355485,1.4,0.08,2.1,Shopping
pavane.store,355496,355496,1.1,0.14,5,Shopping
itscard.co.kr,355501,355501,1.2,0.13,4.2,Shopping
fabricut.com,355503,355503,1.1,0.17,5.7,Shopping
bmw-motorrad.at,355513,355513,1.2,0.12,3.7,Shopping
varligger.se,355514,355514,1.7,0.06,1.3,Shopping
protherm.ru,355520,355520,1.3,0.1,2.6,Shopping
zcube.hk,355522,355522,1.1,0.14,4.5,Shopping
kupava43.ru,355524,355524,0.87,0.37,16,Shopping
piecesavenue.com,355526,355526,1.2,0.11,3.3,Shopping
webseller.guru,355530,355530,1.1,0.16,5.3,Shopping
4postigo.com,355535,355535,1,0.21,7.5,Shopping
kolaymama.com,355544,355544,1.1,0.14,4.5,Shopping
ethicalelephant.com,355552,355552,1.6,0.06,1.4,Shopping
thepawtracker.com,355553,355553,1.7,0.06,1.3,Shopping
magazine-k.jp,355556,355556,2,0.05,1,Shopping
toolstation.be,355576,355576,1.4,0.09,2.5,Shopping
sony.gr,355579,355579,1.4,0.09,2.4,Shopping
kingpower-cn.com,355580,355580,1,0.18,6,Shopping
genze.com,355597,355597,1.3,0.1,2.6,Shopping
tiendaazul.com,355599,355599,1.2,0.13,4.2,Shopping
rocketleaguevalues.com,355600,355600,1.4,0.09,2.3,Shopping
moongroup.az,355602,355602,1.2,0.13,4.2,Shopping
bric-a-brac-shop.myshopify.com,355610,355610,1.3,0.1,2.9,Shopping
elephonestore.com,355646,355646,1.5,0.08,2,Shopping
jsesurplus.com,355651,355651,1.3,0.11,3.2,Shopping
vpoisk.net,355665,355665,1.6,0.07,1.5,Shopping
mcsim.de,355667,355667,1.1,0.15,5,Shopping
xpress.hu,355672,355672,1.2,0.14,4.3,Shopping
shopological.com,355683,355683,1.3,0.1,2.8,Shopping
wedding-fabric.ru,355686,355686,1.8,0.06,1.2,Shopping
myschemes.co.uk,355691,355691,1.1,0.16,5.3,Shopping
expoeye.net,355694,355694,2,0.06,1,Shopping
sony.cz,355698,355698,1.5,0.07,1.7,Shopping
ichiphome.com,355700,355700,1.5,0.08,1.9,Shopping
sloanemen.com,355701,355701,1.4,0.09,2.4,Shopping
feedbackexpress.com,355706,355706,1.5,0.07,1.7,Shopping
rc-aviation.ru,355708,355708,1.4,0.09,2.4,Shopping
dodenhof.de,355721,355721,1.3,0.09,2.6,Shopping
solebicycles.com,355732,355732,1.3,0.1,2.9,Shopping
belmeb.pl,355736,355736,1.3,0.1,2.7,Shopping
spsi.ir,355738,355738,0.85,0.4,17,Shopping
inzercia.sk,355741,355741,1.3,0.1,2.9,Shopping
fabletics.de,355755,355755,1.2,0.12,3.8,Shopping
techforless.com,355758,355758,1.4,0.09,2.4,Shopping
bingfan.com,355759,355759,1,0.08,2,Shopping
discountjuicers.com,355781,355781,1.3,0.11,3.2,Shopping
kpodj.com,355783,355783,1.2,0.13,4.2,Shopping
rockettstgeorge.co.uk,355784,355784,1.1,0.16,5.3,Shopping
sportnahrung-engel.de,355790,355790,1.4,0.08,2.2,Shopping
gkelite.com,355791,355791,1.2,0.14,4.3,Shopping
sengokudama.jp,355795,355795,2,0.07,2,Shopping
mebel-partner.pl,355805,355805,1.3,0.11,3.2,Shopping
moviesdistribucion.com,355827,355827,1.5,0.08,1.9,Shopping
muchbetteradventures.com,355839,355839,1.1,0.15,4.7,Shopping
oabshop.ir,355845,355845,1.2,0.13,4,Shopping
emma-mattress.co.uk,355849,355849,1.4,0.09,2.5,Shopping
ddhammocks.com,355851,355851,1.2,0.12,3.7,Shopping
spbook.com.tw,355857,355857,1.2,0.14,4.3,Shopping
lw-hana.co.jp,355859,355859,1,0.08,2,Shopping
serialdealer.fr,355861,355861,1.4,0.08,2.1,Shopping
gigasnutrition.com,355867,355867,1.2,0.12,3.4,Shopping
datakam.ru,355869,355869,1.3,0.1,2.6,Shopping
u2freeclassifiedads.com,355872,355872,1.1,0.16,5.3,Shopping
beaurepaires.com.au,355876,355876,1.3,0.1,2.7,Shopping
baccarat.com,355879,355879,1.1,0.16,5.1,Shopping
skinceuticals.tmall.com,355889,355889,1,0.08,2,Shopping
harvardapparatus.com,355894,355894,1.4,0.08,2.1,Shopping
boredofsouthsea.co.uk,355895,355895,1.3,0.09,3,Shopping
yabanavmalzemeleri.com,355904,355904,1.1,0.14,4.7,Shopping
kfztech.de,355914,355914,1.8,0.06,1.1,Shopping
brentinyparis.com,355925,355925,1.3,0.11,3,Shopping
uvex-safety.com,355949,355949,1.5,0.07,1.8,Shopping
surfexcel.in,355956,355956,1.7,0.06,1.3,Shopping
okoku.jp,355957,355957,2,0.07,2,Shopping
hometownhero.com,355963,355963,1.3,0.1,3,Shopping
brandsforless.gr,355965,355965,0.82,0.46,21,Shopping
estanbul.com,355969,355969,1.6,0.07,1.6,Shopping
tekerstore.az,355975,355975,1.3,0.1,3,Shopping
wristband.com,355980,355980,1.3,0.1,2.6,Shopping
rebajas.guru,355981,355981,1.8,0.05,1.1,Shopping
container-transportation.com,355984,355984,1.6,0.07,1.6,Shopping
velograd.ru,355987,355987,1.2,0.12,3.7,Shopping
expansys.co.kr,355991,355991,1.2,0.13,4,Shopping
lydiasuniforms.com,355994,355994,1.3,0.1,2.8,Shopping
lobbes.nl,355996,355996,1,0.19,6.6,Shopping
bydemes.com,356001,356001,1,0.21,7.5,Shopping
xn--ma-lja.com,356006,356006,1.3,0.1,2.8,Shopping
zdorovyenogi.ru,356022,356022,1.5,0.08,2,Shopping
mymeizu.md,356024,356024,1.7,0.06,1.4,Shopping
halioswatches.com,356029,356029,1.3,0.1,2.6,Shopping
miele.it,356030,356030,1.3,0.11,3.1,Shopping
schulstart.de,356040,356040,1.3,0.11,3,Shopping
maosaoauto.com.br,356041,356041,1.7,0.06,1.3,Shopping
loveme.kr,356048,356048,0.99,0.22,8.1,Shopping
qyssm.tmall.com,356054,356054,1,0.09,3,Shopping
mahalijat.com,356055,356055,1,0.19,6.7,Shopping
techcrazy.co.nz,356063,356063,0.75,0.69,34,Shopping
vendobara.com,356064,356064,1.1,0.16,5.2,Shopping
alegriashoes.com,356066,356066,1.2,0.13,4.2,Shopping
samsonite.com.au,356072,356072,1.2,0.12,4,Shopping
tokyocentral.com,356078,356078,1.1,0.16,5.2,Shopping
scannermaster.com,356085,356085,1.3,0.09,2.5,Shopping
bbcicecream.eu,356086,356086,1.2,0.12,3.5,Shopping
fastdrive.com.ua,356109,356109,1.2,0.12,3.8,Shopping
pivoteka.cz,356112,356112,1.4,0.08,2.2,Shopping
monogrow.com,356113,356113,2,0.07,2,Shopping
moltonbrown.com,356116,356116,1.2,0.13,4.1,Shopping
mangalkazan.ru,356142,356142,1.8,0.06,1.2,Shopping
2zari.com,356149,356149,1.8,0.06,1.2,Shopping
toolboom.com,356153,356153,1.5,0.08,2,Shopping
panellicense.com,356155,356155,1.3,0.1,2.7,Shopping
skatepro.fr,356167,356167,1.1,0.17,5.9,Shopping
cityvape.eu,356173,356173,1.4,0.08,2.1,Shopping
teplotek-ug.ru,356174,356174,1.3,0.11,3.1,Shopping
vintageadbrowser.com,356184,356184,1,0.2,7,Shopping
tiendamagia.com,356202,356202,1.2,0.13,3.9,Shopping
yiner.tmall.com,356204,356204,1,0.09,2,Shopping
mydays.at,356207,356207,1.1,0.18,6.3,Shopping
tractorsinfo.com,356213,356213,1.5,0.07,1.7,Shopping
love-y.net,356223,356223,1,0.14,5,Shopping
georgiaboot.com,356229,356229,1.2,0.12,3.7,Shopping
sourceforsports.com,356231,356231,1.2,0.11,3.3,Shopping
123-mpomponieres.gr,356238,356238,1,0.18,6.4,Shopping
sunseeker.com,356239,356239,1.2,0.13,4.1,Shopping
photo-sur-toile.fr,356252,356252,1.3,0.1,2.6,Shopping
rokesanteiro.com,356257,356257,2,0.06,1,Shopping
tresordupatrimoine.fr,356264,356264,1.4,0.08,2.1,Shopping
sb-tactical.com,356282,356282,1.3,0.1,2.6,Shopping
avongarant.ru,356286,356286,1.6,0.07,1.5,Shopping
mrbutton.in,356300,356300,1.2,0.12,3.5,Shopping
polycase.com,356311,356311,1.3,0.1,2.9,Shopping
sofiagray.com,356319,356319,1.1,0.18,6.2,Shopping
rc4max.com,356320,356320,1.1,0.17,5.7,Shopping
hoyer.no,356323,356323,1.1,0.16,5.5,Shopping
k2skis.com,356327,356327,1.1,0.17,5.8,Shopping
amorepacific.co.kr,356329,356329,1.4,0.09,2.4,Shopping
butor-mirjan24.hu,356346,356346,1.1,0.15,4.9,Shopping
dominoes.com,356349,356349,1.9,0.05,1,Shopping
teh-ram.com,356360,356360,1.5,0.08,1.9,Shopping
galithx.com.br,356372,356372,1.5,0.07,1.8,Shopping
gereedschapcentrum.nl,356373,356373,1.5,0.08,1.8,Shopping
123print.com,356375,356375,1.2,0.13,4.3,Shopping
lesgrainesdefrance.com,356384,356384,1.1,0.17,6,Shopping
macperformanceguide.com,356392,356392,1.7,0.06,1.3,Shopping
nrsworld.com,356394,356394,1.1,0.15,5,Shopping
bivouac.co.nz,356404,356404,1.1,0.16,5.3,Shopping
ebusinesstores.com,356407,356407,1.3,0.1,2.7,Shopping
stetson.eu,356416,356416,1.1,0.15,4.8,Shopping
negahpub.com,356423,356423,1.3,0.1,2.8,Shopping
officesigncompany.com,356444,356444,1.4,0.08,2,Shopping
moolasavingmom.com,356448,356448,1.3,0.09,2.6,Shopping
xn--80a1aif.xn--j1amh,356454,356454,1.2,0.12,3.7,Shopping
inercia.com,356455,356455,1.2,0.12,3.8,Shopping
wild-technik.de,356459,356459,1.1,0.15,5,Shopping
replacedirect.fr,356466,356466,1.2,0.12,3.8,Shopping
safe.ru,356498,356498,1.1,0.14,4.6,Shopping
forum-climatisation.com,356500,356500,1.5,0.08,1.9,Shopping
e-bikesdirect.co.uk,356504,356504,1.2,0.14,4.4,Shopping
familyshoes.com.tw,356506,356506,1.5,0.07,1.7,Shopping
jx-elec.cn,356521,356521,2,0.05,1,Shopping
morplan.com,356536,356536,1,0.21,7.8,Shopping
auchantelecom.fr,356538,356538,1.2,0.12,3.6,Shopping
d-klik.gr,356539,356539,1.5,0.08,1.9,Shopping
benita-shop.ir,356541,356541,1.2,0.11,3.3,Shopping
store77.net,356552,356552,1.4,0.09,2.5,Shopping
smokeday.com,356555,356555,0.95,0.25,9.6,Shopping
yoxo.it,356561,356561,0.97,0.24,8.9,Shopping
tehranperfume.com,356574,356574,1.6,0.07,1.6,Shopping
lovi.money,356580,356580,1.6,0.07,1.6,Shopping
apadena.ir,356585,356585,1.4,0.09,2.4,Shopping
epcom.net,356588,356588,1.3,0.09,2.5,Shopping
groupvertical.com,356593,356593,1.1,0.14,4.7,Shopping
bachmanntrains.com,356598,356598,1.1,0.15,4.8,Shopping
linline-clinic.ru,356605,356605,1.3,0.11,3.1,Shopping
hlstore.com,356619,356619,1.1,0.16,5.4,Shopping
apezgo.com,356625,356625,1.4,0.09,2.5,Shopping
malibuboats.com,356651,356651,1.5,0.08,1.9,Shopping
nashrenow.com,356659,356659,1.5,0.08,1.9,Shopping
ekokoza.cz,356682,356682,0.95,0.25,9.7,Shopping
modelka.com.ua,356689,356689,1.2,0.13,4.2,Shopping
mejorcalidadprecio.com,356691,356691,1.8,0.06,1.2,Shopping
